label,text
1,day ex told sober cheated day eliminated colored skinny jean wardrobe
1,dean hoe fucked home bro
2,early bird get worm second mouse get cheese
2,early bird take nap noon
1,easiest way sex chick smell good make laugh take get food fuck right pussy
1,emoji use im flirting wit bitch
2,ending yankee game planned cant even take
2,fact bruin drafted yankee fan go show weak scouting staff imo didnt homework firechoreli
2,family ron oneal need sue wutang trash song released name
1,fourth hokage little bitch like nigga cant even take bitch as fox
1,fuck yellow cloud
1,fuck mickey d gave cooky big mac box
1,fuckin hoe
0,fucking royal bitch work
1,funny thing daughter never got kicked one night stand didnt courage tell mom official hoe
1,ghetto hoe love feeling nigga ab ya heard
1,ghetto thuged version tree life coming soon
1,girl skipping school aint nothing yo made say head bitch u supposed school catch
1,gospel rt better wake realize good lord aint stop creating pussy built shawty
2,guinea fowl seem
1,guy la fitness fag
1,heat make wanna put hand niggah
1,hoe aint classy like trashyyy
1,hoe everybody nigga
1,hoe rated e
1,homie reallly love fat bitch like love
1,homiez bitch like homiez
1,intensity bankhead bounce said know bitch cuz traveling
2,jig
2,jigg
1,lady talking sit seat hour piss like bruh already tried twice cant fucking pee bitch
2,last atbat yankee stadium thanks making good one captain farewellcaptain
1,last time pussy salmon pink
1,left tho rt twitpic selfie bad bitch
0,leftisthomosexual war catholic church kicked high gear infiltration priesthood boyraping fag
1,lie twitter nigga wouldnt know grade pussy even slapped cross face
1,lit bitch thats talkin shit aint math class today really wanted press issue
1,little bitch nervous tweeting anymore
1,little bitch told sloppy top hoppy thats gave sloppy toppy like sloppy toppy goddess
1,majority hoe think shit dont stink
1,moment truly believe ur fucking pice trash lovely felling
1,beautiful woman havin retarded caption pic sht extra dumb
1,broke people say bitch nigga afford speak
1,movie abouttime hard as chick flick nigga go back time quick n fuck bitch n lol
1,music stop playing hear fuck bitch ill spit
0,nation know rather real nigger bad bitch
1,nerve people though cant take nobody serious continuously laugh hoe
1,nerve nicca step crispy as shoe wit dusty as timbs
1,nice side long beach really got hoe lol
1,exception baby momma stuck ghetto bitch stomp as like african ritual
1,part award liked dyke part cypher old skool female mc
1,reason cheat show bitch kind dick girl getting
1,thing niccas follower smh ya self everyone else taken
1,time screamed tyrese tackled hoe as bitch thewalkingdead
1,time year ill bitch cable hocus pocus come fml
0,people historically called white trash called reason theyre white trash truth hurt
1,pilgrim high fuck like let kill big as bird eat billion thing
1,pilot seen eye said awfully red told get high bitch im man
1,power christ compels pop pussy
1,price wrong bitch
2,proisis jihadi prayer hajj making round
2,punishment fit crime instance take last twinkie choke twinkie twinkie sacred
1,question alone rt city got bitch gold teeth
0,reason shelby hate sandwich queer
2,redskin begging lose game smh
2,redskin change name injun
2,republican teabaggers hate screw em
0,rich kid beverly hill trash even entertaining trash look mid thirty
2,right english person go business important suspicion rouge wog cop
1,bitch telling let go one would go grab right
1,bitch failed geometry know exactly angle use take perfect selfie
1,bitch chick posing wit pic instagram like bitch texting boyfriend aint textin back
1,shit bitch brag hilarious
1,solution simple buy bitch
1,spot open take better grab another bitch determined beautiful enough
1,street dirty hoe niggad try wife though
0,thing working black people bitch never fucking time wanna complain short check bitch dietoday
1,thinner eyebrow crazier bitch
1,tweeter gurl tumblr using taser roach im assuming house bitch shame
2,two ringless fag rt barkley reggie talking nonsense entire game
1,type bitch like think broke disgusting
1,ugliest bitch swear bad
1,undesirable rt bitch big bruh
2,value abu qutadas statement credential jihadi circle impeccable he facing trial terrorism charge
1,way hawk girl green lantern trust hoe nope
1,way fuck would think love bitch
1,way see bitch fake affiliation
1,way klansman would say nigger slave way say conservative literally see conservative slave
1,weeknd bitch love dark skin fella
1,whole afternoon deep voiced bitch
1,wife new bitch name ursula
1,willow tree pocohontas bitch year old
1,word bitch dont apply woman woman got little bitch em
1,world n every bitch
1,world better place bitch like dy lonely
2,thee bear trash tho
1,insult even selfdeprecating first thing straight go faggot queer tranny gay even supposed ally
2,gotta loaded lux v murda mook
2,salsa negro awesome
1,bad bitch blow kiss earlobe
2,brownie tho
1,chick triedto put fire lol im dirt bag courting dumb hoe though
1,gay dude stay baddest bitchesno punch line
1,hoe dont like
1,hoe gone called strvp
1,hoe look clean foot
1,old bytches sorry phuck sack pussy get ripe
1,pretty bitch love bitch love guccccci
1,pretty nail bitch bail outta jail bitch
0,queer as short rabchenko got
1,quicc blast bitch cash bitch
1,quiet girl hoe watch
1,shit ugly hoe rt rt nugget u still actin chicken
1,shootas grandmama house aint around bitch ina minute
1,shootas grandmoma house aint round bitch minute
1,squirrel faggot b rt threesomethursdays
1,taz angel hoe need furniture
1,woman bar happyhour pleasure old hoe pure savage
1,hit bitch like free throw
2,went inside order hide mutant bird
2,zerah cushite came army one million men chariot came far mare
1,bitch expensive im budget boo cant afford shit bitch wanting
1,shoot bitch as stupid shit like key car bust window
1,bitch gon fuck money long
1,fuck yo bitch
1,mexican bitch wanna speak fuckin language give attitude cant speak right as tf
1,there stupid bitch class literally ask question every time professor say something
1,wanna ask maad question bitch tell need stop interrupting playlist
1,bitch singing sound like horse choked
1,yall idolize kanye wifed hoe lol
1,wouldve died didnt breathe bitch
1,type nigga world real nigga bitch nigga
2,lot top tier wrestler started yardie
1,girl woman lady bitch maam beeeitch dumb as bitch hahaha
1,real life hoe ig crazy
1,retarded as movie netflix
2,trash bag hall thats like wks weird thing change consistency every day
2,rule tie go runner safe yankee johnsterling
1,nothing wrong ariana grande cause dont look like hoe yall gotta problem
2,yellow thing sky dont know make
1,bitch joint custody dick acting understand thats part time benefit
1,may fag hag switch comin
2,side trip dc charlie palmer cpac
1,reason blocked bitch
1,go acting like hoe
2,there bird nest garage bird fly poop car
1,there different ya bitch ya friend bitch rey build wit friend tryna compete
2,there green bowl high spliff high j high blunt high moke high moke coffee high
1,there lot big booty bitch pharr gym
2,there special place hell people slam brake yellow light
1,there apparently wee cunt who year younger called sean brown cheeky lol
1,there dude twitter respect dickyou knowthe mirror selfie niggazthe nude droppersdick avispussy eating avis
2,there gonna lot trash talk today worldcup
1,there gotta like white trash motherfucker living house dont think job
1,there like injury game football shit trash lol
1,there like one ex thats still kinda cute bitch got fat
1,there one flirt mad bitch inbox skrr skrr
1,there enough day hour cheat shes sucking dick right drained look mouth pussy
1,there bad bitch
2,there someone riding around robinson walmart lawn mower ghetto headlight added reallife
1,there girl avi must get many bitch
1,there one dude stand school stay freshman girl girl school cause none fw bitch
1,ut hoe goin
2,insane cigar trash foam done bumped head rt insane like insane
1,bad bitch really aint bad see pic aaliyah
2,bird messy
1,bitch aint shit forgot mention
1,bitch aint trusted
1,bitch aint playin jealous woman better research fbi
1,bitch always trippin
1,bitch taking forevs doe
1,bitch judging like experience life billion dollar club im highly favor pretty damn well
1,bitch killin day
1,bitch boringgggg
1,bitch average lmao baddie pretty girl like
1,bitch crazzzyyyyyy
1,bitch dead sucking fucking niggaz condomthen wanna rock whitw dress next day like bout dem clean
1,bitch dont want boyfriend want pimp
1,bitch fake one min talking hoe next min bestfriends hoe
1,bitch finna fuck birthday week
1,bitch funny like mike epps
1,bitch gotta realize nigga want doesnt several occasion
1,bitch irri irri irriirri irri
1,bitch irritating
1,bitch crazy
1,bitch wild
1,bitch loud reason
1,bitch love nigga copy
1,bitch love soda
1,bitch love sodaa
1,bitch man love harass
1,bitch need get bed ill make cheeseburger imahomie
1,bitch really backpage hoeing watch yo bitch could
1,bitch really love soda
1,bitch really marry rich as nigga
1,bitch smell like fish
1,bitch broke instead go get quick go ask somethin
1,bitch redundant
1,bitch talking shit whisper
1,bitch think know snap ha bitch snap
1,bitch want next best thing
1,bitch washed aint soap involved
2,brownie bomb
2,brownie
1,bum as bitch block drawin
1,celebrity nigga passing kardashian hoe around monthly
1,cheetos taste likka steak right nah boy bitch going dumb
1,chick use got get want bunch ronnie trickz as hoe
1,chubby hoe always diet
1,customer fucking crazy bitch said god smite dumbass locked account
1,day bitch letting anyone hit raw
1,fat hoe think slick posting neck pic shit
1,girl eyebrow make look like hoe walking fib
1,girl going school kind og aquatic colored weave headfuck going
1,groupie bitch wild enough suck baby dick
1,hoe everybody like niggahs everybody hoe gone hoe regardless cont
1,hoe as niccas talkn shyt nicca make nicca wanna go snatch bitch outta nicca
1,hoe nigga havnt seen half chainz
1,hoe fool
1,hoe smash one yo nigga proud
1,hoe aint got nothing ya
1,hoe aint loyal
1,hoe aint loyal
1,hoe aint loyal
1,hoe aint loyal rt man thats realest shirt seen tonight chick flip phone robbed
1,hoe aint loyal rt naya rivera got married three month breaking big sean
1,hoe aint loyal nigga aint either
1,hoe aint loyal
1,hoe aint loyal
1,hoe aint loyallll
1,hoe aint shit aint tripping thot ion like conversation gone let fuck
1,hoe aint yo turn u hear
1,hoe aint loyal
1,hoe aint
1,hoe always gone thot around ever give attention time
1,hoe hilarious day
1,hoe actin niccas actin tough
1,hoe boof smh
1,hoe busting nut get rt
1,hoe flawgen swear bruh nigga dont want yall
0,hoe lying u nigga got news monogamous nigga yo bitch fucking anonymous nigga
1,hoe thirsty attention
1,hoe trying much much
1,hoe cant fuck wit
1,hoe crazy yo
1,hoe dont get feeling one bit
1,hoe dont like nigga love money nigga dont like nigga want soman
1,hoe everybody hoe lol go bitch bet u get easy
1,hoe get thick n fat confused way often
1,hoe gettin replaced soon start fuck wit cheque
1,hoe getting outta hand mane
1,hoe getting smart gotta watch
1,hoe going broke trying look rich act wage
1,hoe got body cemetery
1,hoe gotta pay company
1,hoe mane let inside remember
1,hoe lost rt hahaha much wanna bet dont get job lmao
1,hoe kno bout
1,hoe need jesus yall
1,hoe need stop hittin blunts hit gym unhealthy mf
1,hoe needa stop tryna split relationship get theyre damn man
1,hoe goin bitch thats hoe
1,hoe beefing bout important hoe queefing yall blowing vaginal wind back forth stfu get money
1,hoe carrying infection yaw nigga better rap w dat latex haha
1,hoe pickin choosin thats nigga stickin movin
1,hoe really make laugh lol
1,hoe say im much think im much
1,hoe soo
1,hoe swear faithful
1,hoe homie hopping idgf aint fun tha homies cant nun go
1,hoe loving cre
1,hoe want love bad
1,hoe really fighting ovum rally tho th
1,hoe exposed
1,hoe worried bout wrong thing life
1,infected as hoe think okay talk ppl boyfriend like thats funny cute pussy hop place
1,kid man real life kid even n bucking bitch sit yo stupid as
1,la bitch thirsty hit single
1,lame bitch dont fighting chance
1,lil hoe sitting across da way fuckin loud like damn hoe sittin less foot shut hell
1,lil nigga cant hang big shit poppin bitch big first name
1,little girl simon telling like huf sock bitch go home homework
1,new bottom something else rt put nair pussy gram ok
1,niccas sangin dey partnas witout grammy award
1,niccas want war give got wethelastonesleft umightnotgetin beerandtacos
1,nigga aint shit hoe trick
1,nigga actin like bitch
1,nigga car nerve put rim speaker bitch
1,nigga designing bitch got zipper hoe
1,nigga groupie act worse hoe
1,nigga pillow talkin thats hoe shit
1,nigga pure pussy see face
1,nigga rather love hoe get money smh fuck wrong nigga
0,nigga retarded lmfaoo
1,nigga run mouth like bitch
1,nigs hater man ive made easy luv
1,nigs like saying miss old vice
1,parent nd giving kid ghetto as name ronkieshietta bro serious tipped scale fa
2,peanut butter brownie bout give life
0,people fag
1,people jury selection retarded
1,ratchet hoe something else school smell like fucking zoo
1,redneck around wont like shitput wall say
1,shoe going bitch break tomorrow
1,side bitch wait til know u wit ya lady text u hey boo bitch gtfoh
1,side bitch winning son
1,smoking commercial blowing like bitch yo fault yo child premature shouldnt smoking pregnant
1,son bitch came chruch threatened kill
1,woman aint shit hoe w trick baby boy im different
1,woman aint shit hoe w trick babygirl different
1,mostly restaurant im fat ho rt contact phone hoe
1,looking tom brady going tge sideline like whatever bitch lol
1,bitch penetrate introduced bitch
1,call chief weak bitch
2,come charlie sheen come coupe machine
2,come blue make others see red green envy arent always black white youre yellow luckily
2,didnt lose city red sox fan bandwagon fan like yankee fan morningjoe
1,pussy good
1,fail realize ion want friend bitch switch quiccer change channel
1,get attitude like bitch think yall nigga need bra panty
2,got david taking trash
1,got trashy as hoe
2,got redskin faking injury
1,gotta keep name raider tho better change hillbilly as texas name
1,steak category ran bitch like busto
1,hardly get sexso opportunity sick present giving pussyand boy generous
1,hating know bad must something right got bitch mad
2,clumsy bird lol life
1,hoe aint loyal rotate
2,love place bring car toi dont know spanish men love sometimes look like guala though lol
1,make sure reality show lined hoesthey wont leave high dry
2,must russian bird russian bird known invading chiminea
1,really expand bitch money
1,rude rt wish bitch would stop calling im trying get dicked nigga
1,say wouldnt make bitch calling cellular
1,say life make bitch im tryna make straight
1,say number dont lie bitch im
2,say one man trash next man treasure one find pain next might find pleasure
2,say state bird rarei literally see one least day
1,free da real niccas n give snitch da time
0,never gave cracker transmitter flip see
0,slut kill steal course itll yo cash ill murder bitch send body back yo as
1,bitch as nigga
1,thought wouldnt make pussy nigga made
1,told fuc wit bitch never trust em told nigga never trust em
2,took bro know im civil rt wait minute lol dont get ghetto v
2,trying hoe todd gurley johnny manziel signed helmet got suspend gurley rest season
1,trynna hoe geno td throw
1,updated wukongs new splash doesnt look fucking retarded
2,use call mom jap younger lol asian racial slur
2,taking picture saw bird fly past like oh bird
1,wouldnt let use old picture cause hair flawless woman front desk said wouldnt retake hatin hoe
1,theyre calling sandy wind going make lot girl clam really sandy
1,thick bitch tried front earlier
1,thick bitch
2,thing made feel old today torus amos
0,think okay take property break fuck bitch
1,thinking getting nip pierced
2,thinking boom boom boom waaay ho video make laugh least day
1,thinking trying get pussy like
1,thinking bout gettin put ear cuz im getting money bitch
2,thinking bout oyster gator bait tho
1,thinking care dont give fuck bout think wop
1,thinking youre godfather maddiston lol youre fucking wee bitch man youve got problem come mine al snap ur spine
1,thirsty as bitch dont sweat
1,thirsty bitch attractive
1,thirsty fo da bitch saggin pant n shit shit paid much belt betta crack bitch
1,deb woman eye appointment bitch
1,weather bitch
2,yr old masterchefjunior made chicken look like trash
1,biology lab aint hoe
1,amish bitch rockin gucci man smokin ecig smh fake as amish as bish
2,billy crystal tribute derek jeter crazy hate yankee man derek jeter repect
2,charlie murder game pretty dope xbla
1,houston traffic aint hoe mf must work
2,isnt murica charlie brown rejectedpeanutsspecials
1,lil fraudulent bitch nerve call phone talking crazy bout get nd put
1,mexican bitch almost hit car sped speed bump could omfg
2,caught talking bird pretty embarrassing
1,uncle tom mother fucking want invoke man speech dude aint white matter much
1,van cleef arples bitch starbucks need back fuck space line
1,aint bitch as boom bap click clack move back
1,aint mf bitch as
1,art shit life forever bitch keep change
2,sick bird
1,single shit really trash especially aint got nobody text midnight
2,sick function bird starting feel slightly better earliernow feel like death
1,biatch called bitch
1,bih stay ghetto as neighborhood
1,bitch
1,bitch called bougie whore tho ol angry bird lmao
2,bitch buy sparkling water
1,bitch gmfu
1,bitch rihanna dust something
2,bitch thincc dress coding
1,bitch almost lost life
1,bitch always got shit say people like
1,bitch cankles
1,bitch ask dont hit upand dont talk herbitch want hit ignore respond hour later
1,bitch asked pant sagg cuz dey tryna hold bandz
1,bitch gas station offered head
1,bitch backed car twice time
1,bitch bout make commit murder
1,bitch brought toothbrush okay
1,bitch brought food said surprise thirsty bitch
1,bitch come home wit attitude bitch go yo as bacc work ah sum fucc
1,bitch compared dick pencil get sharpened like dont sharpen pencil becomes useful
1,bitch couldnt pull ugly desperate dike wanted
1,bitch crazy
1,bitch done blew high
1,bitch done blew high high drug
1,bitch fell straight chair im high course laughed even wasnt wouldve still laughed
1,bitch forehead hairline lied approved shit
1,bitch gone ask closed said naw aint pay lightbill month yea bitch closed get tf
1,bitch gonna steal police uniform think authority say pop trunk bitch as thewalkingdead
1,bitch got arrested wedding night ordering worth food didnt pay shouldve ate applebees
1,bitch got zero kill yet got legendary enngram absolute fuck
1,bitch horseradish ponytail today dyed bald head as hair red put bitch pony tail smh
1,bitch two job starting school th fuckwhatyouheard
1,bitch wit hella face tat female duddy
1,bitch putting long lash like abde
1,bitch bed got double d shake as like trina smack as shake game shake shit tune hornyfuck
1,bitch instating driving
1,bitch cry
1,bitch earning figure shaking as im done
1,bitch mad man cheated cheated mad
1,bitch nasty
1,bitch raising anxiety sitting next
1,bitch really geeking message
1,bitch really gonna sit tell need parent w doctor even im uh
1,bitch annoying
1,bitch stupid anti feminist via dumbass blndsundollmj
1,bitch talking fuck bitch u need help yo im hearing vocies head lockthatbitchup
1,bitch tryna start shit dennys asking u took picture lmfao bitch whut
1,bitch wearing angry bird sweater judgepeopleatschoolday
1,bitch isnt pretty shes showing body picture shes nasty
1,bitch chillin
1,bitch said lorde rock
1,bitch texted baby baby miss
1,bitch texted blue bout want see butt
1,bitch keep looking choosing nah
1,bitch keep playin wit hair like dont got
1,bitch kicked
1,bitch literally pulled whopper fanny pack america
1,bitch literally said normal people shouldnt work gym many body builder workout
1,bitch lmao steve wilkos goin mf
1,bitch look like kurt cobain older bro
1,bitch look like tranny tho
1,bitch love long time dont know wouldnt
1,bitch lying
1,bitch mentioned dr ruffim done
1,bitch need get slapped
1,bitch need turn shitty music
1,bitch maury got baby daddy
1,bitch pregnant
1,bitch really filter
1,bitch said one lmaooo hate
1,bitch said use titty punchin bag
1,bitch said look like type lot cocaine
1,bitch said shell something strange change
1,bitch say shes got school fuck bullshit
1,bitch showed yall every seen low budget piece shit muthafuckin clown scary hoe
1,bitch slow playin like fuckkk
1,bitch ratchet
1,bitch take bitch another level
1,bitch think want im love wit da gwap
1,bitch think cool jordan ring get fuck
1,bitch think fancy old as cclass get fuck
1,bitch thought hot sauce bbq sauce tf put bbq sauce taco begin
1,bitch took damn eye like contact
1,bitch tryna eat peanut im tryna eat steak shit bitch dont know nothing grindin
1,bitch tweeted brb gonna take shower minute later back get yo nasty as back shower
1,bitch tweet point minute
1,bitch wanna smoke weed
1,bitch weave game serious
1,bitch
1,bitch need get right wid
1,bitch voice
2,bro rippin apart bird foot u redtail hawk
2,brownie bro
2,car two registration tag yellow one one wth
1,chick look like straight took colored pencil eyebrow thatshitdoesntlookgood
1,class ghetto hell
2,cowboy redskin game hell game
2,create slippery slope tho player gonna watch mouth tolerance ignorance anymore
1,dude fell cuz looking bitch car
2,dumb berk drive circle town bright yellow cycle music blaring incredibly
1,faggot truck tailgating hit break cut switched lane cut little biatch
1,fat bitch got huffy cause took long make turn took mouthed girlbye
1,fat bitch wearing ugly as jesus sandal big as foot overlapping damn thing
1,fat bitch said next time dont forget potato chip
1,fat bitch turnt ice cream gon lie would
2,flappy bird game addicting
1,foo came club wit bitch leash
1,fuckin bird
1,fucking little bitch landed car really thought wouldnt kill
2,fuzzy wuzzy kitten want know raven like writing desk find
1,game shit haha playing hoe high nigggs trippen haha
1,game pissing including bitch
1,girl asked call girl bitch go panty basically brag good sucking dick
0,girl retarded
1,girl nastiest skank bitch ive ever met trust fugly slut
1,girl legit look like pig kiss imik bitch
1,guy retarded
2,guy nit learn new thing every day u one still talkin bout jim crow go republican hypocrisy
1,hairstylist mall gone ask nesha wats beenie bitch said momma lmfaoooo
1,hangover bitch
1,headache bitch
1,hoe car smell like nigga let sweet potato bomb shit
1,hoe got second get hell outta face set weave fire
1,hoe got gf complain life like hitting right
1,hoe month pregnant man take yo as home
1,hoe loud
1,hoe reathie tripping
1,hoe straight disappeared like go
1,hoe taken world smh
1,hot as black girl twitter go wohs lol thats cray thought alias as bitch mile away
2,hot chocolate famous amos bomb right
1,yall side hoe gone look valentine day lol
1,ignorant bitch msnbc said police training weapon smh
1,exactly dont tell bitch shit
1,marcos lotion got mad told smell like bitch
2,long yellow bunch track sweeping ton taken opportunity pit indycar goprograndprix
2,sexy tweet rt lead yankee turn matt thornton finish red sox th
2,better flappy bird falloutbird
1,exactly bitch end dead rt told stop fucking hope rain bitch
1,fucked lmao whore bitch one cheater better go maaco dead
1,fucking retarded
1,fucking trash rt drake jewish rt young money rd reich
1,great rt loser coward grabbed iphone threw street he pussy
1,im asking bitch prom marry guareenteed yes
1,know lh ghetto
1,sup bitch face
1,excuse call bitch got caught stop
2,really rt exploding giant yellow duck youll appreciate
2,much fun ubb ndiana hoosier hoosierdaddy
2,true rt charlie clip coldest battle rapper debating
1,dumb as hoe
2,mother isnt allowed make brownie
1,one like youre bitch slut
2,nothing get done moron like coburn trying ad gun amendment public work bill push back teabagger morningjoe
1,people lucky deal customer phone thered lot choked bitch done person
1,dont trust hoe
1,kid straight watched bitch eat bloody tampon fucksamattawithyou
0,kid look like retard try hiding phone obvious
1,knicks game retarded right smh
1,lame azz napk nigga always talking bout reason always yellow tape upk turf
1,lil thot bitch really tried run game
1,lit bitch jayonna class im aide sooo funny
1,little bastard come unto spinellis time little wigger rap thinh try say like im gonna die
1,niggah
1,man wimp gotta drunk know damn well dont fw hoe
2,mint brownie recipe made almond flour coconut palm sugar coconut oil coconut mi
2,morning brought emergenc really need nip coldflu business bud nogermswanted
2,music trash
1,bitch please face
2,dog telling done playing frisbee lazy mutt
2,new avi trash nah
1,new shit im workin yea nigguh
1,nicca typed meyou busy two im busy twice lmao
1,nig johnel keep falling asleep thats usually lol
1,nigga gotta weird gay shoe fetish im sick yall letting island nigger slide
1,nigga magic johnson got grade faggot son done terrible shit growin lol
1,nigga public new young bitch rubbin face reacts ww probably aint even seen drake
0,nigga jerry room smell like bad pussy
1,nigga next trippin ball want draw naked bitch complain im making room shake
1,nigga train treating bitch phone lmao
0,nigga telling dont fuck bitch maybe lying lol
1,nigga said aint going shit need sum dicc good try hoe really sum shit going
1,nigga showed sad as dog girl pit would look hoe say nigga gone
1,nigga solving rubik cube magic trick still aint getting pussy
1,nigga think gone play shoot dice let yo hoe fade
1,nigga left ugly bitch
1,niggah fool
1,niggah aaron weak last night
1,niggah better remember bring sperry
0,niggah know wassup
1,niggah said oh kiss phone looking as haha
1,niggah seems really clingy mhmm idk
1,niggga said branding bitch
0,nigglet
1,nigguh got somebody contact ebola lol
1,nigguh really tried fight bus grape kool aid jammer
2,beef thing bird
1,office used pound somepussy
1,old bitch floppy tit riding elevator nerping bad
1,one dem hipster bitch shop value village
2,one night tripping brownie put running shoe still pjs
2,picture weibo made china censor add big yellow duck list banned term
1,pussy dryer rt drier v dryer
0,rain got yall woman talking as nigga spend income bitch bruh get hoe fuck outta
1,random rap song person next listening make wanna make lotta money fuck lotta hoe feel
2,recolored pictured abraham lincoln one coolest thing ive seen
2,reminds another quality video lol aint fittin front peckerwood
1,shit game right thats play hoe
1,shit fixing blow mind tony cannoli back bitch
1,shit retarded
1,shit right nigguh mantanuskathunderfuck sativadominant
1,shit sooooooooooooo trash
1,side hoe main chick talk disgusting get life man
1,song truth wanna fuck bestfriend one night onlyy think bitch yo bestfriend
1,song may basic bitch mood boost
1,stank bitch steady calling wonder get number
2,store redneck
1,student call bitch grade tell homegirl im seeing assignment submitted
1,subway worker major bitch soldier come show respect
2,target ghetto whatever
1,taste like wolf pussy
1,bitch nigga shit invented created term
0,time night dark skin nigga really turn lightskin nigga swear seen darkie try buying starbucks min ago closed
2,waiting thing bird
1,chit shake monkey beeotch
0,week rfn segment discus idaho faggot marriage state like washington
1,weight issue mine really need good bitch slapp
1,white bitch dressed devil job oh irony lol
0,white bitch fuckin nerve call nigga shes one payin lip get bigga
0,white bitch tried set racial war lol bitch impossible im smarter
2,whole game ive trying figure dutch wearing yellow smh
1,bitch much listen
1,wigga didnt follow back smh
1,work shit birdsion think take hour nothing
1,world need build bitch workshop
2,good pricklypear shiner
2,good pricklypear shiner
1,tell lookin as nigga ima crazy bitch thats need know
1,faggot keep posting gay as video cuddling gfs facebook
0,guy definition white trash
1,v neck ho
2,thou shall mock ryanthe futurekelly
1,thought told trust hoe
1,thought good sight worst opened mouthmoral story look sweet hoe sour bruh
2,three little bird
1,throw rager sweet everybody bring present card crib bitch grandma even bought bday cake ovum
1,throw orange dat bitch
1,throw flag bitch aint real bush
1,throwing fire cracker car shit funny fuck
1,thump right throat bitch
2,thursday really trash season
2,thw white iron band play weekend fargond aquarium friday charlie parr next nightsaturday
1,tia chepa uhh noo bitch tia irma aghh he annoying
1,tick tack toe linin yo hoe
1,ticket hoe
1,tiger fuckin garbage jesus christsuck dick ausmus youre trash sorry as bullpen
1,till michonne gutted dat hoe
2,tilt chin back slit throat take bath blood get know
2,time kill bird stone work renew food handler card online push play dumb class
1,time bed peace bitch
1,time panera bitch
1,time hop make realize much faggot lol
1,time go make gym bitch
2,time start listing il spook
1,time stunt hoe
2,tiny looking like albino red nose pitbull dope boy trap house
1,tired hoe man
1,tired butthurt commercial ya phone trash b dont want em
1,tired hoe breathing air
1,tired nigga turning female stuck bitch
1,tire fly mash gas motor hot hoe fast
1,titty nd pussy
1,tl blew hoe waka dick turndown aint follin yall hoesbow
1,hood bitch gucci voice euphoric
2,clear dont think there chance krug leaf russia fun mock speculation
1,many dumb hoe milwaukee
1,many nigga enough hoe nigga acting like hoe
2,senior class oreo funfetti bar den morning
1,today heard bos say motherfucker bitch like funny bc asian accent
1,today bitch hit face branch lost like pound water weight im sunburnt thank
2,today gameday iubb need iu win jersey arrive hoosiernation hoosier
2,today fun tuesday awesome iu v michiganst ubb hoosier
1,today joint joint joint reserve wit niggah smokindrankin
1,today spy ops sexy smooth sol would feel good shaft ball love grass stain
2,today spy ops sol need cleaning lick lick bet cuties sneak smell good
1,today spy ops country guy big foot lv lick sol n hv sol cock
1,told da nicca str face whateva got goin want inguess felt type way bout
1,told like degree bitch im walkin jean like got like apostle shit dont add
1,told bitch dont wanna eat im money hungry
0,told dad go buy cooky graduation receptionthis nigga bought oreo
1,told hoe special like mcrib mcdonalds
1,told hoe suck got lip like rubber duck
1,told ya month ago charlie wasnt bullshittin bevo next
1,tolerance sharpening knife year jihadis pain
1,tom brady biggest pussy nfl far
2,tommy trash
2,tomorrow agenda bake brownie visit couple open house
1,tongue inside pussy dont bother eating
1,tonight gotta take dope as picture wit bad bitch im drunk change avi im tired seeing one already
2,tonight start road super bowl go brownie go woof woof brownsdraft
2,tonight sole purpose thoroughly intoxicated night class maybe deserve
1,tony blair equal bush bitch morningjoe
1,tony parker making norris cole bitch one one takin dribble breaking damn ankle gospursgo
2,bad brandon lavergne isnt gonna vein spiked angola mickey
1,fast fed cocky cop ditch old bitch gettin sloppy wit pot
1,little late bitch as nigga
1,many bad bitch last night
1,many bitch got rabies hate ho hoppin woman stank pussypoppin woman
1,many chick trying wavey bitch
1,many pretty bitch got sore throat voicemostly red bone turnoff
2,much makeup trash
1,much shit going deal another bitch nonsense
1,worried bout bitch fashion go missing action
1,took molly gonna die pussy as bitch
1,took uber thr shakey club last weekend total cheaper parking extra throw hoe
1,took broke bitch nigga
1,took yo bitch gave back bad
1,top stankiest pussy
1,top knotch hoe get lesser
1,totaled rt crashed dat hoe rt drake verse nicki
1,touchdown hoe touchdown hoe
2,tracy morgan car wreck press covered zappa ssome joker brownie yell see complete
2,traffic gable
2,trailor trash tina time
1,trainer lady bitch shook hand made promise ima study test tomorrow idk dont like shes trying break
1,translation slow saving hoe rt saving life
1,trap drug getting kind bitch lmao
1,trapping motherfucker juggin like bitch catch traffic might juggin yo bitch
1,trash black people play rb hip hop partiesplay dubstep houseyall coon need expand
1,trash see capitalized trash rt wtf oreo song r kelly tf
1,treatin yo hoe like yo bestfriend like thats wifey
2,trending adult human skull found trash connecticut
1,trey songz sing cant actually right good song trey songz relevant thirsty black bitch
1,trey songz went looking as bitch reply nicki
1,tripped ball onlsd bitch
1,trust bitch cant wife bitch cant
1,trust say foot stomp hurt like fucking bitch
1,trust say shouldnt trust tweet bae bruh real quick hoe drop nigga real quick
1,trust nigga fear bitch
1,trust player fear bitch
1,trust none bitch dont
1,trust none bitch dont wife bitch bitch wont
0,truth rt faggot would turn hairy pussy
1,truth told thats pussy
1,truth ate yellow snow child
1,truth youre smelly barn bitch
1,truuuuuuuuue rt bitch u fine tho rt ive old old as life thats fine
1,truuuuuuuuuuu fact niggaz pussy nd ill tag em nd cassidy rp nigga let
